dialogueId,utteranceNo,authorRole,utterances,politeness,politeness_intensity,politeness_cause
5238,9,victim,"humare dosto men se ek, jo mujhe ek tarah se pyaar karata tha aur mere ex ka close friend tha, dimag men ata hai, vah in sab cheejon ke piche ka mastermind ho sakata hai.",neutral,0,
5238,10,agent,kya aapko koi idea hai ki vah is tarah se acting kyon kar raha hai?,neutral,0,
5238,11,victim,"maine pahale hi usake one-sided love ke baare men hint de chuki hoon, phir bhi vah mujhase shadi karana chahata hai. mujhe yah bhi pata chala hai ki usane hi mere Ex ki life badal di thi. vah mara nahi, lekin us kamine ne use mara hai.",impolite,3,lekin us kamine ne use mara hai
5238,12,agent,Please relax rahen; main samajhata hoon ki aap muskil daur se gujar rahi hain. kya aap mujhe bataa sakati hain ki aapko yah problem kab se hai?,polite,3,"Please relax rahen, main samajhata hoon ki aap muskil daur se gujar rahi hain, kya aap mujhe bataa sakati hain"
5238,13,victim,mere inbox men first communication lagbhag ek haphte pahale aya tha.,neutral,0,
5238,14,agent,mujhe dukh hai ki aap ek saptah se is issue se deal kar rahi hain. main aapke health aur happiness ki kamana karata hoon. agar aapko in-person counselling assistance ki jarurat hai to please mujhe bataen.,polite,3,agar aapko in-person counselling assistance ki jarurat hai to please mujhe bataen
5238,15,victim,"Nahi, main thik hoon, lekin main us jerk se badla lena chahati hoon.",impolite,3,lekin main us jerk se badla lena chahati hoon
5238,16,agent,"hum aapke decision se agree karate hain. Technology (Amendment) Act, 2008 ki dhara 66D computer ya online resource ka use karake kisi anya vyakati ko impersonate karake cheat karane ko illegal banati hai. kya aap incident ki report karana chahati hain? Do you want to make a report about the incident? ",polite,3,hum aapke decision se agree karate hain
5238,17,victim,"haan, main us jerk ko punish karana chahati hoon.",impolite,3,main us jerk ko punish karana chahati hoon
5238,18,agent,agar aap Facebook par us account ki report karane ki kosis karate hain to please mujhe bataen.,polite,3,please mujhe bataen
5238,19,victim,"Yes, lekin vah lagatar same IDs se same messages bhej raha tha.",neutral,0,
5238,20,agent,yah sunkar dukh hua. kya aap ghatana ki janakari Cyber Cell aur/ya National Commission for Women ko dena prefer karengi?,polite,3,kya aap ghatana ki janakari Cyber Cell aur/ya National Commission for Women ko dena prefer karengi?
5238,21,victim,main Cyber Cell men complaint file karana chahungi.,polite,3,
5238,22,agent,kya aap complaint online or offline file karna chahengi ?,polite,3,kya aap complaint online or offline file karna chahengi?
5238,23,victim,main internet par complaint file karana pasand karungi.,polite,3,
5238,24,agent,"yah ek badhiya option hai. continue rakhane ke lie, www.cybercrime.gov.in par jaen, ""Report Other Cyber Crime"" page select karen, phir ""File a complaint,"" aur last men ""Accept the Declaration."" select karen. Please directions aur declarations ko dhyan se padhen.",polite,3,Please directions aur declarations ko dhyan se padhen
5238,25,victim,Cyber Cell portal ke through complaint file karane ki poori process milana possible hai?,polite,3,
5238,26,agent,"Sure, declaration accept karane ke baad, account stablish karane ke lie ""Click Here for New User"" par click karen, apane credentials ke sath log in karen, aur apani information aur incident details ke sath form fill karen.",neutral,0,
5238,27,victim,"Okay, aapke assistance ke lie thank you.",polite,3,aapke assistance ke lie thank you.
5238,28,agent,mujhe khusi hsi ki hum aapko assist kar sake. Rakshak se touch meN bane rahne ke lie thank you. aapka din badhiya ho!,polite,3,"mujhe khusi hai ki hum aapko assist kar sake, Rakshak se touch meN bane rahne ke lie thank you, aapka din badhiya ho"
5239,0,agent,namaskar! aapne Rakshak se contact kiya hai. aaj main aapki help kaise kar sakata hoon?,polite,3,"namaskar, aaj main aapki help kaise kar sakata hoon?"
5239,1,victim,"in dino, main mentally bahut troubled hoon aur main khud ko mar lena chahati hoon.",neutral,0,
5239,2,agent,"Please ek gahari sans len aur yaad rakhen ki suicide kisi bhi problem ka solution nahi hai. aisa feel karane vali aap akeli nahi hain. kya main aapka first aur last name, sath hi sath aapki age ke baare men pooch sakata hoon?",polite,3,Please ek gahari sans len aur yaad rakhen ki suicide kisi bhi problem ka solution nahi hai
5239,3,victim,"kyonki main akeli rahati hoon, main apani asali pahchan kisi ko nahi bata sakati.",neutral,0,
5239,4,agent,Ye thik hai; Rakshak kisi bhi situation men aapki help karane ke lie yahan hai. Please kya aap apani problem mujhe explain karengi?,polite,3,"Rakshak kisi bhi situation men aapki help karane ke lie yahan hai, Please kya aap"
5239,5,victim,mere Facebook account par ek jerk mere ex-boyfriend ki ID ka use kar mera real Ex-boyfriend hone ka natak karate hue mujhe obscene messages bhej raha hai. lekin sachchai yah hai ki abhi do mahine pahale hi unaki covid se maut hui hai.,impolite,3,
5239,6,agent,yah janakar mujhe bahut dukh hua hai. kya main aapko mil rahe nasty texts ke nature ke bare men poochtach kar sakata hoon?,polite,3,
5239,7,victim,"jab hum sath the, vah mere previous days ko yaad kar raha hai aur mujhe kuch photos bhej raha hai. usane mujhe hum dono ki kuch aur close-up photos email keen. vah jerk chahata hai ki main usse miloon aur usake sath kuch time spend karoon.",impolite,3,vah jerk chahata hai ki main usse miloon aur usake sath kuch time spend karoon
5239,8,agent,"hoh, nahi! yah sunne men bahut dukhad hai. Please patience banae rakhen; main aapka dissatisfaction samajhata hoon. Please mujhe bataen ki kya aapko koi idea hai ki isamen kaun engaged ho sakata hai.",polite,3,"Please patience banae rakhen, Please mujhe bataen ki kya aapko koi idea hai"
5239,9,victim,"humare dosto men se ek, jo mujhe ek tarah se pyaar karata tha aur mere ex ka close friend tha, dimag men ata hai, vah in sab cheejon ke piche ka mastermind ho sakata hai.",neutral,0,
5239,10,agent,kya aapko koi idea hai ki vah is tarah se acting kyon kar raha hai?,neutral,0,
5239,11,victim,"maine pahale hi usake one-sided love ke baare men hint de chuki hoon, phir bhi vah mujhase shadi karana chahata hai. mujhe yah bhi pata chala hai ki usane hi mere Ex ki life badal di thi. vah mara nahi, lekin us kamine ne use mara hai.",impolite,3,lekin us kamine ne use mara hai
5239,12,agent,Please relax rahen; main samajhata hoon ki aap muskil daur se gujar rahi hain. kya aap mujhe bataa sakati hain ki aapko yah problem kab se hai?,polite,3,"Please relax rahen, main samajhata hoon ki aap muskil daur se gujar rahi hain, kya aap mujhe bataa sakati hain"
5239,13,victim,mere inbox men first communication lagbhag ek haphte pahale aya tha.,neutral,0,
5239,14,agent,mujhe dukh hai ki aap ek saptah se is issue se deal kar rahi hain. main aapke health aur happiness ki kamana karata hoon. agar aapko in-person counselling assistance ki jarurat hai to please mujhe bataen.,polite,3,agar aapko in-person counselling assistance ki jarurat hai to please mujhe bataen
5239,15,victim,"Nahi, main thik hoon, lekin main us jerk se badla lena chahati hoon.",impolite,3,lekin main us jerk se badla lena chahati hoon
5239,16,agent,"hum aapke decision se agree karate hain. Technology (Amendment) Act, 2008 ki dhara 66D computer ya online resource ka use karake kisi anya vyakati ko impersonate karake cheat karane ko illegal banati hai. kya aap incident ki report karana chahati hain? Do you want to make a report about the incident? ",polite,3,hum aapke decision se agree karate hain
5239,17,victim,"haan, main us jerk ko punish karana chahati hoon.",impolite,3,main us jerk ko punish karana chahati hoon
5239,18,agent,agar aap Facebook par us account ki report karane ki kosis karate hain to please mujhe bataen.,polite,3,please mujhe bataen
5239,19,victim,"Yes, lekin vah lagatar same IDs se same messages bhej raha tha.",neutral,0,
5239,20,agent,yah sunkar dukh hua. kya aap ghatana ki janakari Cyber Cell aur/ya National Commission for Women ko dena prefer karengi?,polite,3,kya aap ghatana ki janakari Cyber Cell aur/ya National Commission for Women ko dena prefer karengi?
5239,21,victim,main National Commission for Women men complaint file karungi.,polite,3,
5239,22,agent,hum aapke decision ke lie abhari hain. Please hume bataen ki aap online complaint register karana chahati hain ya offline?,polite,3,"hum aapke decision ke lie abhari hain, Please hume bataen ki aap online complaint register karana chahati hain ya offline?"
5239,23,victim,main internet par complaint file karana pasand karungi.,polite,3,
5239,24,agent,"Ye badhiya hai! apana complaint file karane ke lie NCW site ka use karane ke lie http://ncwapps.nic.in/onlinecomplaintsv2/ par jaen. ""Complaint Registration,"" par click karake apani complaint file  karane se pahale please FAQs ko dhyan se padhen.",polite,3,"ye badhiya hai, please FAQs ko dhyan se padhen"
5239,25,victim,aapki poori sahayata ke lie thank you so much.,polite,3,
5239,26,agent,Is there anything else I can do for you?,polite,3,Is there anything else I can do for you
5239,27,victim,kisi complaint ka reply karane men aapko kitana samay lagata hai?,neutral,0,
5239,28,agent,"agar aapke complaint ko National Commission for Women dvara approved kiya jata hai, to aapko complaint number, login ID, aur password ke sath ek acknowledgement letter milega. yadi complaint ko reject kar diya jata hai, to complainant ko jald se jald notify kiya jaega. aap ise telephonically ya personally National Commission for Women men bhi jakar dekh sakati hain.",neutral,0,
5239,29,victim,thik hai bahut bahut dhanyvad. GoodBye .,polite,3,thik hai bahut bahut dhanyvad
5239,30,agent,aur kuch hai jisse main aapki life easy kar sakta hooN?,neutral,0,aur kuch hai jisse main aapki life easy kar sakta hooN
5239,31,victim,"Thank you, lekin abhi ke lie bas itana hi. Goodbye.  ",polite,3,Thank you
5239,32,agent,"mujhe khusi hai ki hum madad kar sake. yadi aapka koi question ya issue hai, to please Rakshak se contact karen. aapka din badhiya ho.",polite,3,
5240,0,agent,namaskar! aapne Rakshak se contact kiya hai. aaj main aapki help kaise kar sakata hoon?,polite,3,"namaskar, aaj main aapki help kaise kar sakata hoon?"
5240,1,victim,"in dino, main mentally bahut troubled hoon aur main khud ko mar lena chahati hoon.",neutral,0,
5240,2,agent,"Please ek gahari sans len aur yaad rakhen ki suicide kisi bhi problem ka solution nahi hai. aisa feel karane vali aap akeli nahi hain. kya main aapka first aur last name, sath hi sath aapki age ke baare men pooch sakata hoon?",polite,3,Please ek gahari sans len aur yaad rakhen ki suicide kisi bhi problem ka solution nahi hai
5240,3,victim,"kyonki main akeli rahati hoon, main apani asali pahchan kisi ko nahi bata sakati.",neutral,0,
5240,4,agent,Ye thik hai; Rakshak kisi bhi situation men aapki help karane ke lie yahan hai. Please kya aap apani problem mujhe explain karengi?,polite,3,"Rakshak kisi bhi situation men aapki help karane ke lie yahan hai, Please kya aap"
5240,5,victim,mere Facebook account par ek jerk mere ex-boyfriend ki ID ka use kar mera real Ex-boyfriend hone ka natak karate hue mujhe obscene messages bhej raha hai. lekin sachchai yah hai ki abhi do mahine pahale hi unaki covid se maut hui hai.,impolite,3,
5240,6,agent,yah janakar mujhe bahut dukh hua hai. kya main aapko mil rahe nasty texts ke nature ke bare men poochtach kar sakata hoon?,polite,3,
5240,7,victim,"jab hum sath the, vah mere previous days ko yaad kar raha hai aur mujhe kuch photos bhej raha hai. usane mujhe hum dono ki kuch aur close-up photos email keen. vah jerk chahata hai ki main usse miloon aur usake sath kuch time spend karoon.",impolite,3,vah jerk chahata hai ki main usse miloon aur usake sath kuch time spend karoon
5240,8,agent,"hoh, nahi! yah sunne men bahut dukhad hai. Please patience banae rakhen; main aapka dissatisfaction samajhata hoon. Please mujhe bataen ki kya aapko koi idea hai ki isamen kaun engaged ho sakata hai.",polite,3,"Please patience banae rakhen, Please mujhe bataen ki kya aapko koi idea hai"
5240,9,victim,"humare dosto men se ek, jo mujhe ek tarah se pyaar karata tha aur mere ex ka close friend tha, dimag men ata hai, vah in sab cheejon ke piche ka mastermind ho sakata hai.",neutral,0,
5240,10,agent,kya aapko koi idea hai ki vah is tarah se acting kyon kar raha hai?,neutral,0,
5240,11,victim,"maine pahale hi usake one-sided love ke baare men hint de chuki hoon, phir bhi vah mujhase shadi karana chahata hai. mujhe yah bhi pata chala hai ki usane hi mere Ex ki life badal di thi. vah mara nahi, lekin us kamine ne use mara hai.",impolite,3,lekin us kamine ne use mara hai
5240,12,agent,Please relax rahen; main samajhata hoon ki aap muskil daur se gujar rahi hain. kya aap mujhe bataa sakati hain ki aapko yah problem kab se hai?,polite,3,"Please relax rahen, main samajhata hoon ki aap muskil daur se gujar rahi hain, kya aap mujhe bataa sakati hain"
5240,13,victim,mere inbox men first communication lagbhag ek haphte pahale aya tha.,neutral,0,
5240,14,agent,mujhe dukh hai ki aap ek saptah se is issue se deal kar rahi hain. main aapke health aur happiness ki kamana karata hoon. agar aapko in-person counselling assistance ki jarurat hai to please mujhe bataen.,polite,3,agar aapko in-person counselling assistance ki jarurat hai to please mujhe bataen
5240,15,victim,"Nahi, main thik hoon, lekin main us jerk se badla lena chahati hoon.",impolite,3,lekin main us jerk se badla lena chahati hoon
5240,16,agent,"hum aapke decision se agree karate hain. Technology (Amendment) Act, 2008 ki dhara 66D computer ya online resource ka use karake kisi anya vyakati ko impersonate karake cheat karane ko illegal banati hai. kya aap incident ki report karana chahati hain? Do you want to make a report about the incident? ",polite,3,hum aapke decision se agree karate hain
5240,17,victim,"haan, main us jerk ko punish karana chahati hoon.",impolite,3,main us jerk ko punish karana chahati hoon
5240,18,agent,agar aap Facebook par us account ki report karane ki kosis karate hain to please mujhe bataen.,polite,3,please mujhe bataen
5240,19,victim,"Yes, lekin vah lagatar same IDs se same messages bhej raha tha.",neutral,0,
5240,20,agent,yah sunkar dukh hua. kya aap ghatana ki janakari Cyber Cell aur/ya National Commission for Women ko dena prefer karengi?,polite,3,kya aap ghatana ki janakari Cyber Cell aur/ya National Commission for Women ko dena prefer karengi?
5240,21,victim,main offline mode men National Commission on Women men complaint file karana chahati hoon.,polite,3,
5240,22,agent,"Yah ekdam perfect hai! Please ek written application ke saath sabhi pertinent information (supporting documents, yadi applicable ho) ko National Commission for Women, Plot No. 21 FC33, Jasola Institutional Area, New Delhi-110025 ko bhejen.",polite,3,Please
5240,23,victim,har ek cheej ke lie bahut bahut dhanyvad. kya complaint file karane men meri madad ke lie toll-free number milane ka koi tarika hai?,polite,3,"har ek cheej ke lie bahut bahut dhanyvad, kya"
5240,24,agent,"agar aapko koi problem, ho to please 011-26944880 ya 26944883 par phone karen.",polite,3,please 011-26944880 ya 26944883 par phone karen
5240,25,victim,har ek cheej ke lie thank you so much.,polite,3,har ek cheej ke lie thank you so much
5240,26,agent,Is there anything else I can do for you?,polite,3,Is there anything else I can do for you
5240,27,victim,"Nahi, dhanyvad. filhal, mere paas bas itana hi hai.",polite,3,dhanyvad
5240,28,agent,"mujhe khusi hai ki hum madad kar sake. yadi aapka koi question ya issue hai, to please Rakshak se contact karen. aapka din badhiya ho.",polite,3,"mujhe khusi hai ki hum madad kar sake, yadi aapka koi question ya issue hai, to please Rakshak se contact karen, aapka din badhiya ho"
5241,0,agent,"Hello, aap Rakshak se baat kar rahi hain. aap main aapki help kaise kar sakata hoon?",polite,2,"Hello, aap Rakshak se baat kar rahi hain, aaj main aapki help kaise kar sakata hoon?"
5241,1,victim,"Rakshak, mujhe aapke assistance ki jarurat hai. main bahut musibat men hoon.",neutral,0,"Rakshak, mujhe aapke assistance ki jarurat hai"
5241,2,agent,"Yes, main aapki help ke lie yahan hoon. kya aapko thik lagega agar main aapke nam aur age ke baare men puchoon?",polite,2,main aapki help ke lie yahan hoon
5241,3,victim,"ek unknown ki vajah se meri life men problem aa gai hai, aur mere husband husband mera believe nahi kar rahe. main us jerk ko mar dungi. ",impolite,1,main us jerk ko mar dungi
5241,4,agent,main aapse shant aur sanyamit rahane ka anurodh karata hoon. hum aapki sahayata ke lie har sambhav prayash karenge. kya aap apani problem ko aur detail men explain kar sakati hain?,polite,2,"main aapse shant aur sanyamit rahane ka anurodh karata hoon, hum aapki sahayata ke lie har sambhav prayash karenge, kya aap apani problem ko aur detail men explain kar sakati hain?"
5241,5,victim,"meri shadi ko ek sal ho gaya hai, aur mere pati ko mere pichale connection ke baare men pata hai. mujhe pichale ek huphate se apane Facebook account pe messages mil rahe hain. mere husband bahut gusse men hain aur demand kar rahe hain ki main unse divorce le ke us unknown se shadi kar loon.",neutral,0,
5241,6,agent,Please patience rakhiet; sab thik ho jaega. kya aap mujhe bata sakati hain ki aapko kis tarah ke messages aa rahe hain?,polite,2,"Please patience rakhien, sab thik ho jaega, kya aap mujhe bata sakati hain"
5241,7,victim,"jaisa ki maine pahale kaha, mujhe use phir se pleasure dene ke baare men lude signals mil rahe hain. lekin, jaha tak mujhe pata hai, usane meri shadi se pahale hi suicide kar liya tha. mujhe yakeen hai ki koi dusara aadmi usake Facebook account ka use kar raha hai. ",neutral,0,
5241,8,agent,yah sunkar nirasha hoti hai. Please kya aap humen bata sakati hain ki aap is problem se kitane samay se deal kar rahi hain?,polite,2,Please kya aap humen bata sakati hain
5241,9,victim,mujhe ye samasya pichale week se ho rahi hai.,neutral,0,
5241,10,agent,"apane issue ke baare men humen batane ke lie thank you. Information Technology(Amendment) Act, 2008 ki dhara 66D  66D computer ya online resource ke jariye kisi dusare vyakati ko impersonate karake cheat karane ko illegal banata hai. aise mamle men legal action liya ja sakata hai.",polite,2,apane issue ke baare men humen batane ke lie thank you
5241,11,victim,bhut bhut thank you.,polite,2,bahut bahut dhanyvad
5241,12,agent,kya aap mukadma dayar karana chahati hain? kya kuch aur hai jo aap karana chahati hain?,polite,2,kya aap mukadma dayar karana chahati hain? kya kuch aur hai jo aap karana chahati hain?
5241,13,victim,"Ok, main pahale is baare men apani family se baat karungi, aur usake baad main aapse baat karungi. Goodbye.",neutral,0,
5241,14,agent,"Please apana samay len; Rakshak din ke 24 hours aur haphte ke sato din assistance ke lie accessible hai. yadi aapko koi problem hai, to Rakshak se kisi bhi samay contact karen. aapka din badhiya ho.",polite,2,Please apana samay len
5242,0,agent,"Hello, aap Rakshak se baat kar rahi hain. aap main aapki help kaise kar sakata hoon?",polite,3,"Hello, aap Rakshak se baat kar rahi hain, aaj main aapki help kaise kar sakata hoon?"
5242,1,victim,"Rakshak, mujhe aapke assistance ki jarurat hai. main bahut musibat men hoon.",neutral,0,"Rakshak, mujhe aapke assistance ki jarurat hai"
5242,2,agent,"Yes, main aapki help ke lie yahan hoon. kya aapko thik lagega agar main aapke nam aur age ke baare men puchoon?",polite,3,main aapki help ke lie yahan hoon
5242,3,victim,"ek unknown ki vajah se meri life men problem aa gai hai, aur mere husband husband mera believe nahi kar rahe. main us jerk ko mar dungi. ",impolite,3,main us jerk ko mar dungi
5242,4,agent,main aapse shant aur sanyamit rahane ka anurodh karata hoon. hum aapki sahayata ke lie har sambhav prayash karenge. kya aap apani problem ko aur detail men explain kar sakati hain?,polite,3,"main aapse shant aur sanyamit rahane ka anurodh karata hoon, hum aapki sahayata ke lie har sambhav prayash karenge, kya aap apani problem ko aur detail men explain kar sakati hain?"
5242,5,victim,"meri shadi ko ek sal ho gaya hai, aur mere pati ko mere pichale connection ke baare men pata hai. mujhe pichale ek huphate se apane Facebook account pe messages mil rahe hain. mere husband bahut gusse men hain aur demand kar rahe hain ki main unse divorce le ke us unknown se shadi kar loon.",neutral,0,
5242,6,agent,Please patience rakhiet; sab thik ho jaega. kya aap mujhe bata sakati hain ki aapko kis tarah ke messages aa rahe hain?,polite,3,"Please patience rakhien, sab thik ho jaega, kya aap mujhe bata sakati hain"
5242,7,victim,"jaisa ki maine pahale kaha, mujhe use phir se pleasure dene ke baare men lude signals mil rahe hain. lekin, jaha tak mujhe pata hai, usane meri shadi se pahale hi suicide kar liya tha. mujhe yakeen hai ki koi dusara aadmi usake Facebook account ka use kar raha hai. ",neutral,0,
5242,8,agent,yah sunkar nirasha hoti hai. Please kya aap humen bata sakati hain ki aap is problem se kitane samay se deal kar rahi hain?,polite,3,Please kya aap humen bata sakati hain
5242,9,victim,mujhe ye samasya pichale week se ho rahi hai.,neutral,0,
5242,10,agent,"apane issue ke baare men humen batane ke lie thank you. Information Technology(Amendment) Act, 2008 ki dhara 66D  66D computer ya online resource ke jariye kisi dusare vyakati ko impersonate karake cheat karane ko illegal banata hai. aise mamle men legal action liya ja sakata hai.",polite,3,apane issue ke baare men humen batane ke lie thank you
5242,11,victim,bhut bhut thank you.,polite,3,bahut bahut dhanyvad
5242,12,agent,kya aap mukadma dayar karana chahati hain? kya kuch aur hai jo aap karana chahati hain?,polite,3,kya aap mukadma dayar karana chahati hain? kya kuch aur hai jo aap karana chahati hain?
5242,13,victim,maine us jerk ke khilaph complaint file karne ka nirnay liya hai.,impolite,3,maine us jerk ke khilaph complaint file karne ka nirnay liya hai
5242,14,agent,yah ek badhiya decision tha. kya aap ghatna ki janakari Cyber Cell aur/ya National Commission for Women ko notify karana prefer karengi?,polite,3,
5242,15,victim,main Cyber Cell men complaint file karane ka soch rahi hoon.,neutral,0,
5242,16,agent,kya aap complaint online or offline file karna chahengi ?,polite,3,kya aap complaint online or offline file karna chahengi?
5242,17,victim,online,neutral,0,
5242,18,agent,"yah ek badhiya option hai. continue rakhane ke lie, www.cybercrime.gov.in par jaen, ""Report Other Cyber Crime"" page select karen, phir ""File a complaint,"" aur last men ""Accept the Declaration."" select karen. Please directions aur declarations ko dhyan se padhen.",polite,3,Please directions aur declarations ko dhyan se padhen
5242,19,victim,"bahut bahut dhanyvad, Rakshak. ",polite,3,
5242,20,agent,Is there anything else jiske lie maiN aapko assist kar sakta hooN?,neutral,0,
5242,21,victim,"Nahi, thank you. Goodbye. ",polite,3,thank you
5242,22,agent,mujhe khusi hsi ki hum aapko assist kar sake. Rakshak se touch meN bane rahne ke lie thank you. aapka din badhiya ho!,polite,3,"mujhe khusi hai ki hum aapko assist kar sake, Rakshak se touch meN bane rahne ke lie thank you, aapka din badhiya ho"
5243,0,agent,"Hello, aap Rakshak se baat kar rahi hain. aap main aapki help kaise kar sakata hoon?",polite,3,"Hello, aap Rakshak se baat kar rahi hain, aaj main aapki help kaise kar sakata hoon?"
5243,1,victim,"Rakshak, mujhe aapke assistance ki jarurat hai. main bahut musibat men hoon.",neutral,0,"Rakshak, mujhe aapke assistance ki jarurat hai"
5243,2,agent,"Yes, main aapki help ke lie yahan hoon. kya aapko thik lagega agar main aapke nam aur age ke baare men puchoon?",polite,3,main aapki help ke lie yahan hoon
5243,3,victim,"ek unknown ki vajah se meri life men problem aa gai hai, aur mere husband husband mera believe nahi kar rahe. main us jerk ko mar dungi. ",impolite,2,main us jerk ko mar dungi
5243,4,agent,main aapse shant aur sanyamit rahane ka anurodh karata hoon. hum aapki sahayata ke lie har sambhav prayash karenge. kya aap apani problem ko aur detail men explain kar sakati hain?,polite,3,"main aapse shant aur sanyamit rahane ka anurodh karata hoon, hum aapki sahayata ke lie har sambhav prayash karenge, kya aap apani problem ko aur detail men explain kar sakati hain?"
5243,5,victim,"meri shadi ko ek sal ho gaya hai, aur mere pati ko mere pichale connection ke baare men pata hai. mujhe pichale ek huphate se apane Facebook account pe messages mil rahe hain. mere husband bahut gusse men hain aur demand kar rahe hain ki main unse divorce le ke us unknown se shadi kar loon.",neutral,0,
5243,6,agent,Please patience rakhiet; sab thik ho jaega. kya aap mujhe bata sakati hain ki aapko kis tarah ke messages aa rahe hain?,polite,3,"Please patience rakhien, sab thik ho jaega, kya aap mujhe bata sakati hain"
5243,7,victim,"jaisa ki maine pahale kaha, mujhe use phir se pleasure dene ke baare men lude signals mil rahe hain. lekin, jaha tak mujhe pata hai, usane meri shadi se pahale hi suicide kar liya tha. mujhe yakeen hai ki koi dusara aadmi usake Facebook account ka use kar raha hai. ",neutral,0,
5243,8,agent,yah sunkar nirasha hoti hai. Please kya aap humen bata sakati hain ki aap is problem se kitane samay se deal kar rahi hain?,polite,3,Please kya aap humen bata sakati hain
5243,9,victim,mujhe ye samasya pichale week se ho rahi hai.,neutral,0,
5243,10,agent,"apane issue ke baare men humen batane ke lie thank you. Information Technology(Amendment) Act, 2008 ki dhara 66D  66D computer ya online resource ke jariye kisi dusare vyakati ko impersonate karake cheat karane ko illegal banata hai. aise mamle men legal action liya ja sakata hai.",polite,3,apane issue ke baare men humen batane ke lie thank you
5243,11,victim,bhut bhut thank you.,polite,3,bahut bahut dhanyvad
5243,12,agent,kya aap mukadma dayar karana chahati hain? kya kuch aur hai jo aap karana chahati hain?,polite,3,kya aap mukadma dayar karana chahati hain? kya kuch aur hai jo aap karana chahati hain?
5243,13,victim,maine us jerk ke khilaph complaint file karne ka nirnay liya hai.,impolite,2,maine us jerk ke khilaph complaint file karne ka nirnay liya hai
5243,14,agent,yah ek badhiya decision tha. kya aap ghatna ki janakari Cyber Cell aur/ya National Commission for Women ko notify karana prefer karengi?,polite,3,"yah ek badhiya decision tha, kya aap ghatna ki janakari Cyber Cell aur/ya National Commission for Women ko notify karana prefer karengi?"
5243,15,victim,main complaint file karane ke lie NCW option use karungi.,polite,3,
5243,16,agent,hum aapke decision ke lie abhari hain. Please hume bataen ki aap online complaint register karana chahati hain ya offline?,polite,3,"hum aapke decision ke lie abhari hain, Please hume bataen ki aap online complaint register karana chahati hain ya offline?"
5243,17,victim,main internet par complaint file karana pasand karungi.,polite,3,
5243,18,agent,"Ye badhiya hai! apana complaint file karane ke lie NCW site ka use karane ke lie http://ncwapps.nic.in/onlinecomplaintsv2/ par jaen. ""Complaint Registration,"" par click karake apani complaint file  karane se pahale please FAQs ko dhyan se padhen.",polite,3,"ye badhiya hai, please FAQs ko dhyan se padhen"
5243,19,victim,"Okay, is information ke lie thank you very much. Kya yah complaint file karane ke lie paryapt hai?",polite,3,is information ke lie thank you very much
5243,20,agent,Please kya aap confirm karengi ki aapk additional reporting assistance ki jarurat hai?,polite,3,Please kya aap confirm karengi ki aapk additional reporting assistance ki jarurat hai?
5243,21,victim,"Nahi, thank you. Goodbye. ",polite,3,thank you
5243,22,agent,"mujhe khusi hai ki hum madad kar sake. yadi aapka assistance ki koi jarurat ho, to please Rakshak se contact karane men hesitate na karen. aapka din badhiya ho.",polite,3,
5244,0,agent,"Hello, aap Rakshak se baat kar rahi hain. aap main aapki help kaise kar sakata hoon?",polite,3,"Hello, aap Rakshak se baat kar rahi hain, aaj main aapki help kaise kar sakata hoon?"
5244,1,victim,"Rakshak, mujhe aapke assistance ki jarurat hai. main bahut musibat men hoon.",neutral,0,"Rakshak, mujhe aapke assistance ki jarurat hai"
5244,2,agent,"Yes, main aapki help ke lie yahan hoon. kya aapko thik lagega agar main aapke nam aur age ke baare men puchoon?",polite,3,main aapki help ke lie yahan hoon
5244,3,victim,"ek unknown ki vajah se meri life men problem aa gai hai, aur mere husband husband mera believe nahi kar rahe. main us jerk ko mar dungi. ",impolite,3,main us jerk ko mar dungi
5244,4,agent,main aapse shant aur sanyamit rahane ka anurodh karata hoon. hum aapki sahayata ke lie har sambhav prayash karenge. kya aap apani problem ko aur detail men explain kar sakati hain?,polite,3,"main aapse shant aur sanyamit rahane ka anurodh karata hoon, hum aapki sahayata ke lie har sambhav prayash karenge, kya aap apani problem ko aur detail men explain kar sakati hain?"
5244,5,victim,"meri shadi ko ek sal ho gaya hai, aur mere pati ko mere pichale connection ke baare men pata hai. mujhe pichale ek huphate se apane Facebook account pe messages mil rahe hain. mere husband bahut gusse men hain aur demand kar rahe hain ki main unse divorce le ke us unknown se shadi kar loon.",neutral,0,
5244,6,agent,Please patience rakhiet; sab thik ho jaega. kya aap mujhe bata sakati hain ki aapko kis tarah ke messages aa rahe hain?,polite,3,"Please patience rakhien, sab thik ho jaega, kya aap mujhe bata sakati hain"
5244,7,victim,"jaisa ki maine pahale kaha, mujhe use phir se pleasure dene ke baare men lude signals mil rahe hain. lekin, jaha tak mujhe pata hai, usane meri shadi se pahale hi suicide kar liya tha. mujhe yakeen hai ki koi dusara aadmi usake Facebook account ka use kar raha hai. ",neutral,0,
5244,8,agent,yah sunkar nirasha hoti hai. Please kya aap humen bata sakati hain ki aap is problem se kitane samay se deal kar rahi hain?,polite,3,Please kya aap humen bata sakati hain
5244,9,victim,mujhe ye samasya pichale week se ho rahi hai.,neutral,0,
5244,10,agent,"apane issue ke baare men humen batane ke lie thank you. Information Technology(Amendment) Act, 2008 ki dhara 66D  66D computer ya online resource ke jariye kisi dusare vyakati ko impersonate karake cheat karane ko illegal banata hai. aise mamle men legal action liya ja sakata hai.",polite,3,apane issue ke baare men humen batane ke lie thank you
